编号,姓名,昵称,船票,学分,大区,城市
3550,朱霞Tech,朱霞Tech_881,693,71,华南,珠海
3551,刘明,刘明,409,153,华东,杭州
3552,朱明,朱明_231,826,564,华南,广州
3553,陈芳,陈芳_763,205,525,华南,南宁
3554,赵鹏Tech,赵鹏Tech_969,830,592,西北,西宁
3555,罗明,罗明,130,68,东北,沈阳
3556,刘磊,刘磊,243,581,东北,哈尔滨
3557,赵霞,赵霞_459,411,732,东北,哈尔滨
3558,罗霞,罗霞,438,251,西南,拉萨
3559,朱强,朱强,136,702,华北,太原
3560,刘勇,刘勇_408,410,119,西北,乌鲁木齐
3561,孙敏DISC,孙敏DISC_751,185,484,西南,贵阳
3562,马军,马军,417,394,西南,昆明
3563,孙明,孙明,624,341,华东,南京
3564,王洋2024,王洋2024,898,240,华北,北京
3565,朱杰,朱杰_887,351,496,东北,哈尔滨
3566,王辉,王辉_798,334,551,东北,长春
3567,林军,林军,784,186,华南,珠海
3568,林静,林静,586,71,东北,长春
3569,徐涛,徐涛_581,192,265,华东,福州
3570,朱勇,朱勇,405,348,华南,佛山
3571,吴鹏2024,吴鹏2024,966,203,西北,兰州
3572,吴燕,吴燕,399,561,华中,长沙
3573,吴军,吴军_882,261,282,华东,杭州
3574,罗强,罗强_144,308,182,西北,乌鲁木齐
3575,刘伟,刘伟_375,926,566,华北,北京
3576,陈杰,陈杰,337,60,华南,广州
3577,孙涛,孙涛_189,954,700,西北,西宁
3578,林磊,林磊,264,557,华北,太原
3579,孙峰DISC,孙峰DISC,643,466,华东,南京
3580,杨伟,杨伟_191,191,740,华南,南宁
3581,周强,周强_109,990,294,西北,乌鲁木齐
3582,林军,林军_913,766,749,华北,北京
3583,黄海,黄海,308,711,华东,合肥
3584,黄芳,黄芳,726,243,华东,济南
3585,李霞DISC,李霞DISC_183,836,541,东北,大连
3586,周洋,周洋_145,707,614,华东,南京
3587,吴军Tech,吴军Tech,434,764,西南,贵阳
3588,吴明,吴明_186,287,334,华北,呼和浩特
3589,吴军,吴军_236,675,288,华北,太原
3590,刘杰,刘杰_606,618,432,华南,珠海
3591,张海,张海,620,425,华东,上海
3592,孙峰2024,孙峰2024,917,644,华北,呼和浩特
3593,刘娜,刘娜,719,218,华中,郑州
3594,王霞,王霞_666,565,576,西南,重庆
3595,周丽,周丽,105,352,东北,哈尔滨
3596,胡海,胡海,238,158,华东,南昌
3597,孙勇,孙勇,333,374,西南,拉萨
3598,高峰_Pro,高峰_Pro_120,328,253,西南,重庆
3599,杨燕,杨燕_537,516,237,东北,长春
3600,郭海,郭海_843,181,355,西北,西安
3601,孙涛,孙涛_633,848,194,华东,济南
3602,杨强2024,杨强2024,562,169,西南,成都
3603,马磊,马磊_996,548,179,西南,贵阳
3604,郭芳,郭芳_972,173,714,西北,兰州
3605,周辉,周辉_779,207,85,西南,拉萨
3606,赵海,赵海,832,571,东北,大连
3607,黄洋_Pro,黄洋_Pro_740,658,386,华东,杭州
3608,孙丽,孙丽_365,350,503,华东,济南
3609,林海2024,林海2024,869,149,华东,福州
3610,吴燕Tech,吴燕Tech,234,333,华东,合肥
3611,杨海,杨海,618,696,东北,大连
3612,马敏,马敏_113,110,659,西北,西宁
3613,何涛,何涛_985,989,348,华中,郑州
3614,马娜@AI,马娜@AI,806,436,西北,西宁
3615,马娜,马娜,444,346,华北,石家庄
3616,何涛2024,何涛2024_801,153,347,华东,南昌
3617,何磊,何磊_455,301,178,华中,郑州
3618,陈伟,陈伟_641,627,312,西北,西宁
3619,黄杰,黄杰,616,624,华南,广州
3620,周敏,周敏,743,165,华中,郑州
3621,黄洋,黄洋,522,745,华东,南京
3622,张洋,张洋_351,545,469,华东,福州
3623,吴伟DISC,吴伟DISC_868,362,340,西北,西宁
3624,吴峰DISC,吴峰DISC_508,259,608,东北,沈阳
3625,杨海,杨海,330,776,华北,呼和浩特
3626,杨霞,杨霞_393,623,598,华东,杭州
3627,吴涛,吴涛_290,275,762,华北,太原
3628,杨鹏DISC,杨鹏DISC,476,84,华南,深圳
3629,吴军,吴军_264,690,93,西南,贵阳
3630,周海_Pro,周海_Pro,378,522,东北,沈阳
3631,何敏,何敏,463,135,华东,南昌
3632,周明,周明_674,131,118,华中,武汉
3633,黄霞,黄霞_584,475,280,华东,南京
3634,刘强,刘强_586,373,676,东北,长春
3635,周磊,周磊,687,110,西北,银川
3636,徐洋_Pro,徐洋_Pro,900,380,华南,珠海
3637,林霞,林霞,569,753,华中,郑州
3638,何涛,何涛_555,481,51,东北,大连
3639,杨磊,杨磊_481,452,73,西北,西宁
3640,张勇,张勇,322,78,华中,武汉
3641,胡丽,胡丽_508,698,259,东北,哈尔滨
3642,陈霞,陈霞_555,680,58,西北,兰州
3643,孙敏,孙敏_599,630,166,华南,南宁
3644,赵杰,赵杰_573,250,381,西北,兰州
3645,张洋Tech,张洋Tech_950,602,518,西北,银川
3646,杨强,杨强_326,863,361,华中,南昌
3647,孙霞,孙霞_612,153,663,华东,福州
3648,罗明,罗明,806,699,华北,北京
3649,林涛,林涛_925,322,222,西南,重庆
3650,林海,林海,246,592,华南,海口
3651,李燕,李燕_847,492,220,华北,呼和浩特
3652,杨丽,杨丽,692,320,华东,合肥
3653,何敏,何敏,489,86,华北,天津
3654,赵磊,赵磊_994,859,233,华北,太原
3655,胡明,胡明_867,356,481,西北,乌鲁木齐
3656,罗杰@AI,罗杰@AI,810,391,西南,贵阳
3657,何芳,何芳,629,146,西南,昆明
3658,朱辉Tech,朱辉Tech_338,923,65,华中,郑州
3659,高燕,高燕_162,830,263,东北,哈尔滨
3660,张芳,张芳,527,697,华东,上海
3661,郭勇,郭勇,206,633,华中,南昌
3662,刘海_Pro,刘海_Pro,724,499,华南,佛山
3663,郭敏,郭敏,936,495,华北,北京
3664,郭涛,郭涛,456,191,华中,郑州
3665,罗燕@AI,罗燕@AI,359,754,东北,长春
3666,王芳,王芳,301,314,西南,昆明
3667,何明2024,何明2024_312,566,447,西北,西宁
3668,刘丽2024,刘丽2024_413,218,280,西北,西宁
3669,黄燕,黄燕,773,119,华中,武汉
3670,林明,林明_619,485,126,东北,哈尔滨
3671,朱燕,朱燕,258,337,西南,重庆
3672,马娜,马娜_780,533,662,西北,西宁
3673,吴娜Tech,吴娜Tech,325,492,西北,乌鲁木齐
3674,李霞,李霞,257,490,华北,天津
3675,罗杰,罗杰,285,589,东北,大连
3676,郭勇DISC,郭勇DISC,225,533,华北,天津
3677,王芳,王芳_716,619,296,华中,郑州
3678,高丽DISC,高丽DISC,573,153,华中,南昌
3679,王霞_Pro,王霞_Pro,460,88,华东,济南
3680,刘勇,刘勇,435,412,西南,成都
3681,郭勇,郭勇_876,458,167,华南,珠海
3682,徐军,徐军_168,831,471,东北,哈尔滨
3683,赵燕DISC,赵燕DISC,848,113,华东,合肥
3684,吴芳,吴芳,765,60,西南,成都
3685,杨军,杨军,933,76,西南,贵阳
3686,赵磊Tech,赵磊Tech_560,640,599,华中,武汉
3687,徐静Tech,徐静Tech,267,629,华南,深圳
3688,陈燕,陈燕,629,215,东北,沈阳
3689,朱明,朱明_402,975,375,华东,福州
3690,黄军DISC,黄军DISC,765,268,东北,大连
3691,徐燕,徐燕_576,523,210,西南,贵阳
3692,高芳,高芳,666,773,华中,郑州
3693,孙鹏,孙鹏,837,511,华南,海口
3694,朱伟,朱伟,959,667,西南,重庆
3695,罗霞,罗霞_725,871,495,西北,乌鲁木齐
3696,马娜,马娜,204,398,华中,郑州
3697,朱鹏,朱鹏,284,537,华东,合肥
3698,胡洋,胡洋,356,432,华东,杭州
3699,吴勇,吴勇_458,760,717,华东,上海
3700,林明,林明,902,463,华中,南昌
3701,杨鹏,杨鹏,416,577,华北,天津
3702,马敏,马敏_532,449,591,华中,长沙
3703,马磊,马磊_394,866,332,华中,南昌
3704,胡丽2024,胡丽2024,196,285,东北,大连
3705,李明,李明,876,657,东北,大连
3706,李涛,李涛_730,638,347,华北,呼和浩特
3707,孙芳,孙芳,328,105,东北,沈阳
3708,何霞@AI,何霞@AI,464,471,华北,北京
3709,朱磊,朱磊,255,259,华北,呼和浩特
3710,林峰DISC,林峰DISC,951,735,西北,乌鲁木齐
3711,刘霞,刘霞,951,649,华中,南昌
3712,马军,马军,367,687,华南,海口
3713,孙勇,孙勇,889,721,华东,杭州
3714,马涛@AI,马涛@AI_933,115,629,西北,西宁
3715,孙霞Tech,孙霞Tech,570,695,西南,成都
3716,陈芳,陈芳,146,232,西北,乌鲁木齐
3717,马军,马军_921,728,256,西北,银川
3718,王海,王海,127,515,西南,成都
3719,李芳,李芳,957,464,华东,杭州
3720,徐丽_Pro,徐丽_Pro,875,347,东北,长春
3721,吴明,吴明,649,543,西北,乌鲁木齐
3722,何丽,何丽_903,123,461,西南,成都
3723,李燕,李燕,632,458,西北,银川
3724,黄涛,黄涛,599,227,华东,南京
3725,王军Tech,王军Tech,850,136,华北,呼和浩特
3726,赵辉2024,赵辉2024,850,504,华南,珠海
3727,吴峰,吴峰_635,252,581,华东,杭州
3728,杨娜@AI,杨娜@AI_442,567,99,华南,珠海
3729,张伟2024,张伟2024,483,312,华南,南宁
3730,刘海DISC,刘海DISC,307,666,华南,广州
3731,王勇,王勇,748,663,华东,杭州
3732,高涛,高涛,385,616,华北,石家庄
3733,周涛2024,周涛2024,951,304,华东,福州
3734,朱海,朱海,120,216,西南,贵阳
3735,徐军@AI,徐军@AI,226,151,东北,长春
3736,张静,张静_681,556,487,西南,重庆
3737,朱敏@AI,朱敏@AI,317,89,华南,佛山
3738,吴敏DISC,吴敏DISC,417,430,华中,南昌
3739,罗洋DISC,罗洋DISC_918,394,102,华中,南昌
3740,林伟,林伟_173,839,529,西南,重庆
3741,张燕,张燕_833,730,292,华北,天津
3742,李辉,李辉_550,397,492,西北,西宁
3743,郭涛_Pro,郭涛_Pro,700,717,华南,海口
3744,吴洋2024,吴洋2024,967,473,华东,杭州
3745,林辉DISC,林辉DISC_535,312,528,华中,南昌
3746,孙勇_Pro,孙勇_Pro_682,885,64,西北,乌鲁木齐
3747,李芳,李芳,854,550,华中,郑州
3748,马勇@AI,马勇@AI,166,525,华南,海口
3749,张军Tech,张军Tech_625,336,797,华东,杭州
3750,罗军,罗军_313,848,425,华中,郑州
3751,高辉,高辉,568,204,西南,拉萨
3752,林鹏_Pro,林鹏_Pro_516,481,536,华北,北京
3753,胡芳,胡芳,941,607,华南,南宁
3754,赵霞,赵霞_647,182,676,华东,南京
3755,胡伟Tech,胡伟Tech_125,967,674,东北,大连
3756,杨勇,杨勇,851,765,东北,沈阳
3757,杨伟,杨伟,688,427,华南,深圳
3758,周丽,周丽_461,930,485,华南,广州
3759,吴鹏@AI,吴鹏@AI,919,318,西北,西宁
3760,赵静,赵静,850,251,华北,天津
3761,郭洋@AI,郭洋@AI_521,296,593,华南,佛山
3762,吴丽,吴丽,654,613,华中,长沙
3763,杨伟DISC,杨伟DISC,439,304,华北,太原
3764,王峰,王峰_822,608,93,华南,佛山
3765,罗杰,罗杰_352,127,607,华北,太原
3766,胡杰,胡杰,175,585,西南,拉萨
3767,张静,张静,759,627,西南,成都
3768,罗海,罗海_685,408,630,东北,长春
3769,陈磊,陈磊,280,192,西北,兰州
3770,何芳Tech,何芳Tech,406,326,华东,济南
3771,罗杰,罗杰_714,187,167,西北,兰州
3772,朱伟,朱伟,125,132,西南,贵阳
3773,李丽,李丽_966,922,799,华东,杭州
3774,张辉,张辉,947,140,华南,南宁
3775,马明,马明_125,543,276,西南,贵阳
3776,高强,高强,397,143,西南,拉萨
3777,胡辉,胡辉,876,304,东北,大连
3778,吴伟,吴伟_168,184,498,华中,长沙
3779,吴敏DISC,吴敏DISC,270,110,东北,沈阳
3780,杨燕DISC,杨燕DISC_176,782,495,华南,佛山
3781,赵辉,赵辉_917,703,351,东北,哈尔滨
3782,黄峰,黄峰,718,637,华北,北京
3783,陈杰,陈杰_127,212,229,西南,重庆
3784,李燕DISC,李燕DISC_126,152,318,华北,呼和浩特
3785,林霞,林霞_171,179,480,西北,银川
3786,罗伟,罗伟_174,358,303,华北,呼和浩特
3787,高芳,高芳_407,757,569,西北,西宁
3788,马明DISC,马明DISC,562,556,东北,哈尔滨
3789,黄明DISC,黄明DISC,405,746,西南,贵阳
3790,罗燕,罗燕,771,798,华中,武汉
3791,张伟,张伟_785,204,554,西南,成都
3792,郭鹏,郭鹏,857,691,华东,上海
3793,周明_Pro,周明_Pro_539,505,243,西北,西安
3794,杨敏Tech,杨敏Tech,318,464,西南,重庆
3795,高军2024,高军2024,475,378,华南,广州
3796,赵芳,赵芳,567,463,华南,珠海
3797,吴洋Tech,吴洋Tech,172,760,东北,沈阳
3798,胡丽,胡丽_974,940,454,华东,上海
3799,罗娜,罗娜_273,562,526,华南,南宁
3800,胡磊,胡磊_597,912,371,华南,南宁
3801,李静DISC,李静DISC,633,460,华中,郑州
3802,陈敏,陈敏_699,552,729,东北,沈阳
3803,林伟,林伟_657,655,267,东北,沈阳
3804,赵勇,赵勇_904,827,91,东北,长春
3805,何燕,何燕_441,401,730,东北,沈阳
3806,黄鹏,黄鹏_379,818,155,东北,沈阳
3807,何磊,何磊_921,439,317,西北,西安
3808,赵强Tech,赵强Tech_383,109,108,华中,武汉
3809,张海,张海,144,739,东北,沈阳
3810,高勇,高勇,413,348,西南,成都
3811,朱强,朱强,189,353,华中,郑州
3812,罗洋,罗洋,174,720,东北,大连
3813,杨强Tech,杨强Tech_672,663,261,华南,广州
3814,朱海,朱海,725,586,华中,武汉
3815,孙燕,孙燕_463,723,543,西南,贵阳
3816,杨伟@AI,杨伟@AI_238,678,420,华南,南宁
3817,徐伟,徐伟_109,154,582,华北,太原
3818,黄敏,黄敏_740,437,563,东北,大连
3819,罗静,罗静_550,734,123,华北,太原
3820,黄娜,黄娜_637,314,487,西南,成都
3821,杨明_Pro,杨明_Pro,668,161,西南,拉萨
3822,高敏,高敏,396,338,西北,兰州
3823,罗娜,罗娜,545,168,华中,郑州
3824,张明,张明_183,906,96,华北,石家庄
3825,周明_Pro,周明_Pro_992,425,601,西南,昆明
3826,刘辉,刘辉,802,342,西北,乌鲁木齐
3827,胡娜,胡娜,792,365,华东,福州
3828,杨杰,杨杰,432,331,华中,郑州
3829,朱杰,朱杰,171,585,华中,武汉
3830,李鹏2024,李鹏2024_849,973,574,华南,珠海
3831,张静,张静,940,530,华北,呼和浩特
3832,胡军,胡军_302,566,157,华南,珠海
3833,黄静,黄静_692,720,689,东北,哈尔滨
3834,孙静,孙静,223,374,华东,上海
3835,罗洋,罗洋_616,464,193,华北,北京
3836,杨燕,杨燕,371,295,华中,长沙
3837,陈海DISC,陈海DISC_440,851,762,西北,兰州
3838,高芳,高芳,165,686,华北,北京
3839,高丽Tech,高丽Tech_552,169,501,华南,海口
3840,陈芳,陈芳,928,75,华东,上海
3841,周芳,周芳,925,264,华北,北京
3842,吴军DISC,吴军DISC,495,492,华北,呼和浩特
3843,林勇_Pro,林勇_Pro,950,663,华东,济南
3844,王强,王强_262,151,526,西北,银川
3845,孙磊@AI,孙磊@AI_183,885,89,东北,大连
3846,胡磊2024,胡磊2024,596,114,西南,成都
3847,胡娜_Pro,胡娜_Pro_608,857,434,西北,西安
3848,高娜,高娜,647,630,华东,济南
3849,王丽,王丽,111,130,西南,贵阳
3850,罗洋,罗洋_931,879,226,华东,杭州
3851,杨丽Tech,杨丽Tech,732,408,华东,济南
3852,吴峰,吴峰,250,716,华北,呼和浩特
3853,马明,马明_874,999,591,西北,兰州
3854,朱涛_Pro,朱涛_Pro,998,487,东北,沈阳
3855,李辉DISC,李辉DISC_798,675,141,华中,长沙
3856,李洋,李洋,705,102,东北,长春
3857,孙勇,孙勇_625,431,376,华中,武汉
3858,杨强,杨强_813,737,769,华南,珠海
3859,何燕,何燕_628,102,471,华北,石家庄
3860,罗娜,罗娜,210,78,西北,银川
3861,张磊,张磊_302,490,362,西南,贵阳
3862,何峰_Pro,何峰_Pro,256,466,西南,成都
3863,张涛2024,张涛2024,518,573,华东,南京
3864,赵杰,赵杰,238,160,东北,大连
3865,林敏DISC,林敏DISC_871,104,503,西南,贵阳
3866,黄强,黄强,320,769,西北,乌鲁木齐
3867,郭燕,郭燕,627,424,华东,杭州
3868,胡鹏,胡鹏,828,378,西南,成都
3869,林涛,林涛_897,145,707,西北,兰州
3870,郭海@AI,郭海@AI,200,315,华南,海口
3871,周娜,周娜_781,570,61,西北,兰州
3872,杨燕@AI,杨燕@AI,706,540,华北,天津
3873,周鹏,周鹏_860,828,180,西南,重庆
3874,胡强,胡强_390,188,749,西北,西安
3875,黄丽,黄丽_703,560,492,华中,长沙
3876,朱强,朱强_582,733,648,华北,呼和浩特
3877,刘峰,刘峰_666,853,230,华北,太原
3878,高磊,高磊_594,854,393,华东,济南
3879,赵静,赵静,155,157,华中,郑州
3880,高勇,高勇_927,408,157,西南,昆明
3881,胡辉,胡辉,792,241,华北,石家庄
3882,王娜,王娜_204,313,442,东北,沈阳
3883,赵涛DISC,赵涛DISC_718,993,785,西北,银川
3884,黄霞,黄霞,757,433,华南,深圳
3885,朱鹏@AI,朱鹏@AI,619,405,西南,贵阳
3886,陈杰,陈杰_217,670,462,西南,拉萨
3887,何霞,何霞_713,339,609,华北,天津
3888,张强,张强_269,826,466,华北,石家庄
3889,张明,张明,823,703,华中,郑州
3890,王娜,王娜_548,548,568,华中,武汉
3891,徐静,徐静,786,226,西南,贵阳
3892,黄芳2024,黄芳2024_282,670,252,西北,银川
3893,高燕,高燕,728,270,华东,济南
3894,杨辉Tech,杨辉Tech,941,275,华北,石家庄
3895,徐霞DISC,徐霞DISC_355,676,783,华北,太原
3896,林杰,林杰_784,123,522,华南,海口
3897,胡霞,胡霞,401,240,华东,福州
3898,陈勇,陈勇,667,563,东北,沈阳
3899,高静Tech,高静Tech_611,117,532,西南,重庆
3900,陈燕,陈燕_904,475,671,华中,郑州
3901,吴静2024,吴静2024_739,570,393,华中,武汉
3902,李芳,李芳_395,868,194,西北,兰州
3903,胡强,胡强_849,266,232,东北,哈尔滨
3904,刘军,刘军,596,527,华中,南昌
3905,孙勇2024,孙勇2024_621,163,551,华北,太原
3906,徐军,徐军,169,517,华中,郑州
3907,高明,高明,973,547,华东,合肥
3908,马丽,马丽,118,255,西北,西宁
3909,赵磊_Pro,赵磊_Pro_908,488,251,华北,呼和浩特
3910,林辉_Pro,林辉_Pro_466,671,280,华中,长沙
3911,王勇,王勇,728,527,华中,武汉
3912,罗强,罗强_488,844,559,华中,武汉
3913,陈军,陈军_523,943,51,华南,珠海
3914,孙磊DISC,孙磊DISC_882,289,797,华东,福州
3915,马涛,马涛_605,883,424,华北,太原
3916,何娜,何娜,347,584,华东,济南
3917,朱丽,朱丽,585,426,西南,贵阳
3918,王鹏,王鹏_986,402,377,华北,太原
3919,李辉,李辉,232,189,华东,南京
3920,陈杰Tech,陈杰Tech,990,712,华中,郑州
3921,胡鹏,胡鹏_689,211,682,西北,兰州
3922,郭海2024,郭海2024,787,411,华南,广州
3923,杨娜DISC,杨娜DISC_113,629,556,华北,太原
3924,张涛,张涛,568,67,东北,长春
3925,刘磊,刘磊,128,192,华东,济南
3926,张杰,张杰_117,776,565,东北,大连
3927,张军,张军,112,709,东北,哈尔滨
3928,吴磊,吴磊,655,116,西南,昆明
3929,朱敏,朱敏,336,532,华北,呼和浩特
3930,罗洋,罗洋,756,396,东北,长春
3931,胡涛,胡涛,283,749,华东,杭州
3932,孙明@AI,孙明@AI_834,826,620,华北,石家庄
3933,朱娜,朱娜,542,630,华南,广州
3934,吴明,吴明,556,411,东北,沈阳
3935,高伟@AI,高伟@AI,149,347,华南,深圳
3936,林磊@AI,林磊@AI_327,877,168,西北,乌鲁木齐
3937,陈涛,陈涛_294,775,289,东北,沈阳
3938,孙涛,孙涛,542,777,西北,西安
3939,吴磊,吴磊_542,490,217,华东,济南
3940,黄洋,黄洋_881,956,143,华南,深圳
3941,罗燕,罗燕_102,129,756,华中,长沙
3942,高伟,高伟_577,842,723,西南,成都
3943,罗霞,罗霞_605,105,366,华南,深圳
3944,赵芳,赵芳,270,450,西南,贵阳
3945,高丽2024,高丽2024,476,264,华东,上海
3946,朱勇DISC,朱勇DISC_868,898,490,华北,呼和浩特
3947,郭军,郭军,281,87,西南,重庆
3948,张勇,张勇_979,561,247,华南,珠海
3949,王明,王明,596,320,东北,哈尔滨
3950,徐军,徐军,547,737,华东,合肥
3951,罗娜_Pro,罗娜_Pro_722,703,414,东北,哈尔滨
3952,胡辉2024,胡辉2024,221,696,华南,南宁
3953,马霞,马霞,151,357,华东,福州
3954,张峰@AI,张峰@AI,192,631,华南,南宁
3955,吴磊,吴磊_275,842,258,华中,长沙
3956,张芳,张芳,914,557,华东,南昌
3957,周军,周军,178,762,华东,福州
3958,林涛2024,林涛2024,545,276,华中,长沙
3959,林辉,林辉_158,443,419,华北,呼和浩特
3960,吴娜,吴娜,360,338,西北,乌鲁木齐
3961,何强_Pro,何强_Pro_702,413,781,华北,北京
3962,王杰@AI,王杰@AI,348,502,西北,兰州
3963,徐强2024,徐强2024,365,655,西南,贵阳
3964,李洋_Pro,李洋_Pro,665,750,华东,杭州
3965,赵辉,赵辉_123,529,575,东北,大连
3966,何辉,何辉,989,116,华中,长沙
3967,何敏,何敏_975,441,200,华中,武汉
3968,黄伟,黄伟_623,992,643,华南,佛山
3969,罗军2024,罗军2024,476,722,西北,西安
